icao_id,name,state,wban_id,wmo_id,lat,lng,elevation_feet
KILM,Wilmington International Airport,NC,13748,72302,34.26681,-77.89987,6.99
KINT,"Winston Salem, Smith Reynolds Airport",NC,93807,,36.13333,-80.22472,291.6
KIPJ,"Lincolnton, Lincolnton-Lincoln County Regional Airport",NC,53899,,35.48306,-81.16139,266.7
KISO,"Kinston, Kinston Regional Jetport at Stallings Field",NC,93726,,35.33333,-77.61667,28.65
KJNX,"Smithfield, Johnston County Airport",NC,03713,,35.54083,-78.39028,50.29
KJQF,Concord Regional Airport,NC,63801,,35.38963,-80.70735,214.88
KLBT,Lumberton Municipal Airport,NC,13776,,34.60817,-79.059,36.91
KMEB,Laurinburg Maxton Airport,NC,93782,,34.79132,-79.3683,64.89
KMQI,Manteo / Dare County Regional,NC,13766,,35.91667,-75.7,3.96
KMRH,Beaufort Smith Field,NC,93765,,34.73259,-76.6566,1.51
KMRN,Morganton-Lenoir Airport,NC,63859,,35.81922,-81.60971,387.1
KMWK,Mount Airy/Surry County Airport,NC,63807,,36.45675,-80.55483,380.09
KNCA,MCAS New River,NC,93727,,34.70627,-77.44066,0.0
KNJM,Bogue Field Marine Corps Auxiliary Field,NC,93743,,34.69403,-77.02945,0.0
KNKT,Cherry Point Marine Corps Air Station,NC,13754,72309,34.89719,-76.88135,0.0
KOAJ,"Jacksonville, Albert J Ellis Airport",NC,93753,,34.83333,-77.61667,29.26
KOCW,"Washington, Warren Field Airport",NC,03741,,35.57056,-77.04972,11.58
KPGV,Pitt-Greenville Airport,NC,13783,,35.63742,-77.38506,7.62
KPOB,Pope Air Force Base,NC,13714,72303,35.17531,-79.00771,66.45
KRDU,"Raleigh / Durham, Raleigh-Durham International Airport",NC,13722,72306,35.89223,-78.78185,120.53
KRHP,Andrews-Murphy Airport,NC,63811,,35.19394,-83.86182,516.94
KRUQ,Rowan County Airport,NC,63812,,35.64417,-80.52359,235.61
KRWI,"Rocky Mount, Rocky Mount-Wilson Regional Airport",NC,93759,,35.855,-77.89306,45.62
KSOP,"Pinehurst/Southern Pines, Moore County Airport",NC,03720,,35.23333,-79.4,140.51
KSUT,Brunswick County Airport,NC,03721,,33.92921,-78.07223,7.62
KSVH,Statesville Municipal Airport,NC,63816,,35.76362,-80.9473,294.13
KTDF,"Roxboro, Person County Airport",NC,03722,,36.285,-78.98417,185.62
KTNB,Watauga County Hospital Heliport,NC,63819,,36.19856,-81.65171,910.44
KTTA,"Sanford, Sanford-Lee County Regional Airport",NC,03723,,35.5825,-79.10139,75.29
KUKF,"North Wilkesboro, Wilkes County Airport",NC,63821,,36.21667,-81.08333,396.24
KVUJ,"Albemarle, Stanly County Airport",NC,63824,,35.41667,-80.15083,185.62
K1A5,Macon County Airport,NC,63844,,35.22277,-83.41497,615.7
KRCZ,Rockingham-Hamlet Airport,NC,03738,,34.89545,-79.75755,109.12
KEHO,Shelby Municipal Airport,NC,63843,,35.25563,-81.59858,258.17
KEYF,Curtis L Brown Jr. Field Airport,NC,03705,,34.60418,-78.57902,40.54
KFFA,"Kill Devil Hills, First Flight Airport",NC,03736,,36.01667,-75.66667,3.96
KLHZ,Franklin County Airport,NC,03731,,36.02288,-78.33405,112.47
KNBT,"Piney Island, Bt-11 Bombing Range",NC,00370,,35.02222,-76.4625,5.18
KONX,"Currituck, Currituck County Airport",NC,03737,,36.39889,-76.01611,4.88
KSIF,"Reidsville, Rockingham County NC Shiloh Airport",NC,03763,,36.43722,-79.85083,0.0
KAFP,Anson County Airport,NC,00383,,35.01944,-80.07836,91.14
K24A,Jackson County Airport,NC,,,35.3159,-83.2071,870.81
KETC,Tarboro-Edgecombe Airport,NC,00290,,35.9373,-77.54648,16.15
KIXA,Halifax-Northampton Regional Airport,NC,00231,,36.33,-77.635,44.2
K7W6,Hyde County Airport,NC,,,35.56204,-75.95566,2.44
KFAR,"Fargo, Hector International Airport",ND,14914,72753,46.92528,-96.81111,272.78
KJMS,"Jamestown, Jamestown Municipal Airport",ND,14919,,46.92972,-98.67833,455.69
KDVL,"Devils Lake, Devils Lake Municipal Airport",ND,94928,,48.11667,-98.91667,439.22
KRDR,Grand Forks Air Force Base,ND,94925,,47.96667,-97.4,0.0
KGFK,"Grand Forks, Grand Forks International Airport",ND,14916,72757,47.94806,-97.1825,255.55
KBIS,"Bismarck, Bismarck Municipal Airport",ND,24011,72764,46.7825,-100.75722,506.21
KDIK,"Dickinson, Dickinson Municipal Airport",ND,24012,72763,46.79722,-102.80194,787.42
KMIB,Minot Air Force Base,ND,94011,,48.41667,-101.35,0.0
KMOT,Minot International Airport,ND,24013,,48.25203,-101.2689,505.18
KN60,Garrison,ND,94041,,47.64583,-101.43944,581.99
KHEI,"Hettinger, Hettinger Municipal Airport",ND,94038,,46.01056,-102.64972,823.24
KBWP,"Wahpeton, Harry Stern Airport",ND,54922,,46.24389,-96.60722,0.0
K2C8,CAVALIER,ND,00283,,48.78377,-97.62964,272.19
KGAF,GRAFTON,ND,00291,,48.4,-97.37,251.16
K06D,ROLLA,ND,00281,,48.88,-99.62,555.04
KRUG,RUGBY,ND,00293,,48.38,-100.02,472.14
K46D,CARRINGTON,ND,00266,,47.45,-99.15,490.12
K7L2,LINTON,ND,00318,,46.22,-100.25,542.24
KHZE,HAZEN,ND,00292,,47.28,-101.58,553.21
KD50,CROSBY,ND,00287,,48.93,-103.3,594.06
KD60,TIOGA,ND,00289,,48.38,-102.9,690.98
KY19,MANDAN,ND,00296,,46.77,-100.9,593.14
KS25,WATFORD CITY,ND,00294,,47.8,-103.25,643.13
K20U,BEACH,ND,00282,,46.93,-103.98,840.03
KD55,Langdon,ND,00288,,48.7531,-98.3937,490.12
K9D7,CANDO,ND,00285,,48.48,-99.23,450.19
K96D,Walhalla Municipal Airport,ND,00368,,48.94017,-97.90528,290.17
KBAC,Valley City,ND,00301,,46.9412,-98.018,427.02
KGWR,Gwinner,ND,00150,,46.2187,-97.6435,386.18
K2D5,Oakes Municipal Airport,ND,00321,,46.1731,-98.0799,407.21
K5H4,Harvey Municipal Airport,ND,00322,,47.7912,-99.9317,489.2
KS32,Cooperstown,ND,00327,,47.4228,-98.1059,434.04
K08D,Stanley Municipal Airport,ND,00300,,48.3008,-102.4064,684.28
KD57,Glen Ullin Regional Airport,ND,,,46.8128,-101.8602,636.73
KBWW,Bowman Regional Airport,ND,,,46.16551,-103.30074,903.73
KXWA,Williston Basin International Airport,ND,94099,,48.26086,-103.75114,718.04
KOMA,Omaha - Eppley Airfield,NE,14942,72550,41.3119,-95.90185,298.82
KLNK,"Lincoln, Lincoln Municipal Airport",NE,14939,72551,40.83111,-96.76444,356.73
KBIE,Beatrice Municipal,NE,94947,,40.3,-96.75,0.0
KGRI,"Grand Island, Central Nebraska Regional Airport",NE,14935,72552,40.95833,-98.3125,561.67
KODX,"Ord, Evelyn Sharp Field Airport",NE,94958,,41.62417,-98.9525,627.45
KHSI,"Hastings, Hastings Municipal Airport",NE,94949,,40.60056,-98.42583,591.05
KEAR,"Kearney, Kearney Municipal Airport",NE,14905,,40.73333,-99.0,649.22
KTQE,"Tekamah, Tekamah Municipal Airport",NE,94978,,41.76694,-96.17778,312.01
KFNB,"Falls City, Brenner Field Airport",NE,94957,,40.07889,-95.59194,298.76
KOFF,Omaha / Offutt Air Force Base,NE,14949,72554,41.11667,-95.9,0.0
KBBW,"Broken Bow, Broken Bow Municipal Airport",NE,94946,,41.43333,-99.65,771.12
KANW,Ainsworth Regional Airport,NE,94975,,42.57484,-99.99832,787.6
KOFK,"Norfolk, Stefan Memorial Airport",NE,14941,72556,41.98056,-97.43694,476.19
KFET,Fremont Municipal Airport,NE,04924,,41.45,-96.51667,366.67
KOLU,"Columbus, Columbus Municipal Airport",NE,94951,,41.45,-97.33333,0.0
KONL,O'Neill / Baker Field,NE,04957,,42.46667,-98.68333,0.0
KSNY,"Sidney, Sidney Municipal Airport",NE,24030,72561,41.09944,-102.98556,1306.83
KLBF,"North Platte, North Platte Regional Airport",NE,24023,72562,41.12194,-100.66833,848.81
KMCK,"McCook, McCook Municipal Airport",NE,94040,,40.20306,-100.58833,779.41
KIML,"Imperial, Imperial Municipal Airport",NE,24091,,40.51667,-101.61667,996.45
KHDE,Brewster Field Airport,NE,04935,,40.45,-99.33333,702.26
KAIA,"Alliance, Alliance Municipal Airport",NE,24044,,42.05722,-102.8,1196.29
KCDR,"Chadron, Chadron Municipal Airport",NE,24017,,42.8375,-103.09528,1003.03
KBFF,"Scottsbluff, Heilig Field",NE,24028,72566,41.86694,-103.58583,1205.98
KVTN,"Valentine, Miller Field",NE,24032,72567,42.85861,-100.55139,790.95
KAUH,"Aurora, Aurora Municipal Airport",NE,04901,,40.89389,-97.99444,548.34
KLXN,"Lexington, Jim Kelly Field Airport",NE,14994,,40.79111,-99.77722,733.04
KOGA,"Ogallala, Searle Field Airport",NE,94063,,41.11972,-101.76889,990.6
KAFK,"Nebraska City, Nebraska City Municipal Airport",NE,04993,,40.6,-95.85,351.43
KBVN,Albion Municipal Airport,NE,54921,,41.73016,-98.05453,548.34
KHJH,"Hebron, Hebron Municipal Airport",NE,04998,,40.15222,-97.58694,448.97
KIBM,"Kimball, Kimball Municipal Airport/Robert E Arraj Field",NE,94073,,41.18333,-103.66667,1491.69
KJYR,"York, York Municipal Airport",NE,14989,,40.89667,-97.62278,507.19
KMLE,"Omaha, Millard Airport",NE,04992,,41.19583,-96.11222,319.74
KTIF,"Thedford, Thomas County Airport",NE,94087,,41.96194,-100.56889,888.19
KLCG,"Wayne, Wayne Municipal Airport",NE,54925,,42.24167,-96.98139,434.04
KPMV,"Plattsmouth, Plattsmouth Municipal Airport",NE,00470,,40.95,-95.91778,367.28
KBTA,Blair Municipal Airport,NE,00436,,41.4148,-96.109,395.94
KAHQ,Wahoo,NE,00323,,41.2406,-96.5946,373.08
KAFN,Jaffrey Airport-Silver Ranch,NH,54770,,42.80667,-72.00127,308.39
KASH,Nashua - Boire Field Airport,NH,54754,,42.77981,-71.51409,0.0
KBML,"Berlin, Berlin Municipal Airport",NH,94700,72616,44.57611,-71.17861,342.32
KCON,Concord Municipal Airport,NH,14745,72605,43.20489,-71.50257,103.15
KDAW,Rochester - Skyhaven Airport,NH,54791,,43.27939,-70.92426,100.19
KEEN,"Keene, Dillant-Hopkins Airport",NH,94721,,42.9,-72.26667,146.61
KHIE,Whitefield - Mount Washington Regional Airport,NH,54728,,44.36595,-71.55218,319.27
KLCI,"Laconia, Laconia Municipal Airport",NH,54736,,43.56667,-71.41667,0.0
KLEB,Lebanon Municipal Airport,NH,94765,,43.6271,-72.30537,168.92
KMHT,Manchester Airport,NH,14710,,42.92964,-71.43559,69.82
KMWN,Mount Washington,NH,14755,72613,44.27086,-71.30337,1911.71
KPSM,Pease Air Force Base / Portsmouth,NH,04743,,43.08333,-70.81667,0.0
K1P1,Plymouth Municipal Airport,NH,64773,,43.77714,-71.75598,0.0
K12N,"Andover, Aeroflex-Andover Airport",NJ,54779,,41.00928,-74.73628,176.78
KACY,"Atlantic City, Atlantic City International Airport",NJ,93730,72407,39.45202,-74.56699,17.78
KBLM,Belmar-Farmingdale,NJ,54760,,40.18333,-74.13333,0.0
KCDW,"Caldwell, Essex County Airport",NJ,54743,,40.87639,-74.28306,51.97
KEWR,"Newark, Newark International Airport",NJ,14734,72502,40.6825,-74.16944,1.95
KFWN,"Sussex, Sussex Airport",NJ,54793,,41.19925,-74.62594,127.53
KMIV,"Millville, Millville Municipal Airport",NJ,13735,,39.36623,-75.0778,17.75
KMMU,Morristown Municipal,NJ,54738,,40.8,-74.41667,0.0
KNEL,Lakehurst Naval Air Station,NJ,14780,72409,40.03661,-74.35251,0.0
KSMQ,"Somerville, Somerset Airport",NJ,54785,,40.62405,-74.66898,30.07
KTEB,"Teterboro, Teterboro Airport",NJ,94741,,40.85889,-74.05667,0.8
KTTN,"Trenton, Mercer County Airport",NJ,14792,,40.27639,-74.81639,57.93
KVAY,"Mount Holly, South Jersey Regional Airport",NJ,93780,,39.94076,-74.84071,15.17
KWRI,Mcguire Air Force Base,NJ,14706,,40.01667,-74.6,0.0
KWWD,"Wildwood, Cape May County Airport",NJ,03726,,39.01667,-74.91667,7.01
KMJX,Miller Air Park,NJ,00462,,39.927,-74.292,24.99
KLDJ,Linden Airport,NJ,00178,,40.6174,-74.2446,7.01
KABQ,"Albuquerque, Albuquerque International Airport",NM,23050,72365,35.04167,-106.61472,1619.01
KAEG,"Albuquerque, Double Eagle II Airport",NM,03034,,35.145,-106.795,1779.12
KALM,Alamogordo-White,NM,93097,,32.83512,-105.99408,0.0
KATS,Artesia Municipal Airport,NM,03035,,32.85239,-104.46444,1079.3
KCAO,Clayton Municipal Airpark,NM,23051,72360,36.44834,-103.15367,1514.55
KCNM,"Carlsbad, Cavern City Air Terminal Airport",NM,93033,,32.3375,-104.26333,990.54
KCQC,Clines Corners,NM,03027,,35.0,-105.66667,2158.01
KCVN,Clovis Municipal Airport,NM,23077,,34.42274,-103.0802,0.0
KCVS,Cannon Air Force Base / Clovis,NM,23008,,34.38333,-103.31667,0.0
KDMN,Deming Municipal Airport,NM,23078,,32.25927,-107.72051,1311.61
KFMN,"Farmington, Four Corners Regional Airport",NM,23090,,36.74361,-108.22917,1676.18
KGNT,"Grants, Grants-Milan Municipal Airport",NM,93057,,35.16528,-107.90222,1987.3
KGUP,Gallup Municipal Airport,NM,23081,,35.50859,-108.79316,1970.33
KHMN,Holloman Air Force Base,NM,23002,,32.85,-106.1,1267.36
KHOB,Hobbs / Lea County,NM,93034,,32.68333,-103.21667,1114.04
KLAM,Los Alamos Airport,NM,93091,,35.87969,-106.26869,0.0
KLRU,"Las Cruces, Las Cruces International Airport",NM,93041,,32.28944,-106.92194,1357.58
KLVS,Las Vegas Municipal Airport,NM,23054,,35.65584,-105.13852,2094.0
KROW,Roswell International Air Center Airport,NM,23009,72268,33.30737,-104.50816,1104.56
KRTN,Raton Municipal - Crews Field Airport,NM,23052,,36.741528,-104.502183,1936.42
KSAF,Santa Fe County Municipal Airport,NM,23049,,35.61097,-106.09573,1916.31
KSKX,"Taos, Taos Regional Airport",NM,03012,,36.45,-105.66667,0.0
KSRR,Sierra Blanca Regional Airport,NM,93083,,33.46677,-105.52778,2075.69
KSVC,Grant County Airport,NM,93063,,32.63099,-108.14658,1637.69
KTCC,Tucumcari Municipal Airport,NM,23048,,35.18053,-103.60145,1230.91
KTCS,"Truth Or Consequences, Truth Or Consequences Municipal Airport",NM,93045,72271,33.23667,-107.26806,1470.19
K4MR,Melrose Gunnery Range,NM,93064,74638,34.3,-103.8,1325.88
KONM,Socorro Municipal Airport,NM,93040,,34.02633,-106.90372,0.0
KAXX,Angel Fire Airport,NM,00137,,36.42586,-105.29028,2554.22
KLSB,Lordsburg Municipal Airport,NM,00345,,32.33346,-108.69174,1304.24
K0A0,Spaceport America AWOS,NM,,,32.99,-106.96739,1401.01
KSXU,Santa Rosa Route 66 Airport,NM,,,34.93567,-104.64256,1460.3
KDRA,"Mercury, Desert Rock Airport",NV,03160,72387,36.6207,-116.02868,984.5
KEKO,"Elko, Elko Regional Airport",NV,24121,,40.82404,-115.78635,1540.51
KELY,"Ely, Ely Airport",NV,23154,72486,39.295,-114.84528,1904.89
KLAS,Harry Reid International Airport,NV,23169,72386,36.07188,-115.1634,662.82
KLOL,"Lovelock, Derby Field Airport",NV,24172,,40.0684,-118.57017,1189.52
KLSV,Nellis Air Force Base,NV,23112,,36.23333,-115.03333,0.0
KNFL,"Fallon, Naval Air Station",NV,93102,,39.43222,-118.68556,0.0
KP68,Eureka Airport ASOS,NV,03170,72477,39.60139,-116.00556,1809.29
KRNO,"Reno, Reno Tahoe International Airport",NV,03198,72489,39.50776,-119.76819,1518.0
KTPH,"Tonopah, Tonopah Airport",NV,23153,,38.06028,-117.08722,1645.68
KVGT,"Las Vegas, North Las Vegas Airport",NV,53123,,36.21205,-115.19395,667.36
KWMC,"Winnemucca, Winnemucca Municipal Airport",NV,24128,72583,40.90194,-117.80722,1310.59
KHND,Las Vegas - Henderson Executive Airport,NV,53127,,35.97665,-115.13221,749.2
KHTH,Hawthorne Industrial Airport,NV,,,38.54482,-118.63137,1284.73
KINS,Nellis AFB - Indian Springs Auxiliary Airfield,NV,23141,74614,36.58573,-115.69008,0.0
KCXP,Carson City Airport,NV,00171,,39.19056,-119.73191,1432.26
KBVU,Boulder City Municipal Airport,NV,00269,,35.9475,-114.8611,671.17
KRTS,Reno/Stead,NV,00279,,39.6682,-119.8764,1540.15
K05U,Eureka Airport AWOS,NV,00170,,39.60209,-116.00625,1815.08
KMEV,Minden-Tahoe Airport,NV,,,38.9963,-119.75,1440.48
KTMT,Austin Airport,NV,,,39.46794,-117.19745,1748.09
KALB,Albany International Airport,NY,54775,72518,42.74722,-73.79912,95.01
KART,"Watertown, Watertown International Airport",NY,94790,,43.99194,-76.02167,94.66
KBGM,"Binghamton, Binghamton Regional Airport",NY,04725,72515,42.20778,-75.98139,485.69
KBUF,"Buffalo, Greater Buffalo International Airport",NY,14733,72528,42.93998,-78.73604,218.39
KDKK,"Dunkirk, Chautauqua County / Dunkirk Airport",NY,14747,,42.49306,-79.27583,203.92
KDSV,"Dansville, Dansville Municipal Airport",NY,94704,72523,42.56944,-77.71444,195.95
KELM,"Elmira, Elmira / Corning Regional Airport",NY,14748,,42.15639,-76.90278,285.3
KELZ,"Wellsville, Wellsville Municipal Airport",NY,54757,,42.1075,-77.98444,637.62
KFOK,The Gabreski Airport,NY,14719,,40.85053,-72.61927,13.09
KFRG,Farmingdale - Republic Airport,NY,54787,,40.73443,-73.41639,22.84
KFZY,"Fulton, Oswego County Airport",NY,54773,,43.35083,-76.38806,143.54
KGFL,"Glens Falls, Floyd Bennett Memorial Airport",NY,14750,72522,43.34111,-73.61056,97.72
KGTB,Fort Drum / Wheeler-Sack U. S. Army Airfield,NY,14715,,44.05,-75.73333,0.0
KHPN,White Plains - Westchester County Airport,NY,94745,,41.06237,-73.70456,112.93
KHWV,"Shirley, Brookhaven Airport",NY,54790,,40.82167,-72.86889,20.0
KIAG,"Niagara Falls, Niagara Falls International Airport",NY,04724,,43.10829,-78.93818,178.33
KISP,"Islip, Long Island Mac Arthur Airport",NY,04781,72505,40.79389,-73.10167,25.37
KITH,"Ithaca, Ithaca Tompkins Regional Airport",NY,94761,,42.49083,-76.45833,0.0
KJFK,"New York, Kennedy International Airport",NY,94789,74486,40.63915,-73.76393,2.66
KJHW,"Jamestown, Chautauqua County/Jamestown Airport",NY,04720,,42.15,-79.26667,0.0
KLGA,"New York, La Guardia Airport",NY,14732,72503,40.77917,-73.88,2.99
KMGJ,"Montgomery, Orange County Airport",NY,04789,,41.50917,-74.265,108.2
KMSS,"Massena, Massena International-Richards Field",NY,94725,,44.93583,-74.84556,60.87
KMSV,"Monticello, Sullivan County International Airport",NY,54746,,41.7,-74.8,427.63
KMTP,"Montauk, Montauk Airport",NY,54780,,41.07306,-71.92333,2.01
KNYC,"New York City, Central Park",NY,94728,72506,40.78333,-73.96667,42.67
KOGS,Ogdensburg International Airport,NY,,,44.68186,-75.4655,90.53
KOLE,Cattaraugus County-Olean Airport,NY,00465,,42.24119,-78.37136,651.05
KPBG,Plattsburgh International Airport ,NY,64776,,44.65,-73.46667,50.41
KPOU,"Poughkeepsie, Dutchess County Airport",NY,14757,,41.62667,-73.88417,46.58
KRME,Griffiss Air Force Base / Rome,NY,64775,,43.23333,-75.4,144.66
KROC,"Rochester, Greater Rochester International Airport",NY,14768,72529,43.11667,-77.67667,164.47
KSCH,Schenectady Airport,NY,04741,,42.85,-73.93333,0.0
KSLK,"Saranac Lake, Adirondack Regional Airport",NY,94740,,44.39306,-74.20278,505.57
KSWF,Newburgh / Stewart,NY,14714,,41.5,-74.1,0.0
KSYR,"Syracuse, Syracuse Hancock International Airport",NY,14771,72519,43.10917,-76.10333,124.92
KPEO,"Penn Yan, Penn Yan Airport",NY,54778,,42.64306,-77.04944,267.37
KVGC,Hamilton Municipal Airport,NY,,,42.84344,-75.56119,346.01
KPTD,Potsdam Municipal Airport/Damon Field,NY,,,44.67667,-74.94844,144.48
KSDC,Williamson-Sodus Airport,NY,,,43.23459,-77.11946,424.19
KN03,Cortland County-Chase Field,NY,,,42.5926,-76.2149,365.15
KNY0,Fulton County Airport,NY,,,42.99819,-74.32955,268.53
KJRB,New York Downtown Manhattan,NY,,,40.7012,-74.009,2.13
K6B9,Skaneateles Aero Drome,NY,,,42.914,-76.4408,316.38
KGVQ,Genesee County Airport,NY,,,43.03175,-78.16967,278.28
KAKR,"Akron, Akron Fulton International Airport",OH,14813,,41.0375,-81.46417,318.13
KAOH,"Lima, Lima Allen County Airport",OH,04850,,40.70806,-84.02139,293.04
KBJJ,"Wooster, Wayne County Airport",OH,04842,,40.87306,-81.88667,336.84
KBKL,"Cleveland, Burke Lakefront Airport",OH,04853,,41.52556,-81.66889,177.52
KCAK,Akron Canton Regional Airport,OH,14895,72521,40.91811,-81.44343,368.76
KCGF,Cleveland / Cuyahoga,OH,04805,,41.56667,-81.48333,0.0
KCLE,Cleveland Hopkins International Airport,OH,14820,72524,41.40569,-81.85193,236.75
KCMH,John Glenn Columbus International Airport,OH,14821,72428,39.9907,-82.87691,246.84
KDAY,"Dayton, Cox Dayton International Airport",OH,93815,72429,39.90611,-84.21861,302.64
KDFI,"Defiance, Defiance Memorial Airport",OH,04851,,41.33639,-84.42944,215.04
KFDY,"Findlay, Findlay Airport",OH,14825,,41.01361,-83.66861,246.52
KFFO,Dayton / Wright-Patterson Air Force Base,OH,13840,74570,39.83333,-84.05,0.0
KHAO,Butler County Regional Airport,OH,53855,,39.36121,-84.52061,184.7
KHZY,Ashtabula - Northeast Ohio Regional Airport,OH,04857,,41.77944,-80.69667,278.35
KILN,"Wilmington, Airborne Airpark Airport",OH,13841,72426,39.42833,-83.77917,322.69
KLCK,Rickenbacker Air National Guard Base,OH,13812,,39.81667,-82.93333,0.0
KLHQ,"Lancaster, Fairfield County Airport",OH,53844,,39.75722,-82.66333,258.72
KLNN,Willoughby,OH,04809,,41.68333,-81.38333,0.0
KLPR,"Lorain / Elyria, Lorain County Regional Airport",OH,04849,,41.34611,-82.17944,241.04
KLUK,"Cincinnati, Cincinnati Municipal Airport Lunken Field",OH,93812,,39.10583,-84.41583,144.85
KMFD,Mansfield - Mansfield Lahm Regional Airport,OH,14891,72420,40.82028,-82.51778,392.76
KMGY,"Dayton, Dayton-Wright Brothers Airport",OH,53859,,39.58889,-84.22472,290.43
KMNN,"Marion, Marion Municipal Airport",OH,04855,,40.61667,-83.06833,300.31
KOSU,"Columbus, Ohio State University Airport",OH,04804,,40.07806,-83.07806,274.99
KPHD,"New Philadelphia, Harry Clever Field",OH,04852,,40.47194,-81.42361,271.7
KSGH,"Springfield, Springfield-Beckley Municipal Airport",OH,63888,,39.84028,-83.84,0.0
KTDZ,Toledo - Toledo Executive Airport,OH,04848,,41.56306,-83.47639,189.01
KTOL,Toledo - Toledo Express Airport,OH,94830,72536,41.58704,-83.80539,205.49
KTZR,"Columbus, Bolton Field Airport",OH,63825,,39.90083,-83.13722,0.0
KUNI,OHIO U/ATHEN-ALBANY,OH,00131,,39.22,-82.23,233.17
KVTA,"Newark, Newark Heath Airport",OH,04858,,40.02278,-82.4625,267.62
KYNG,"Youngstown, Youngstown-Warren Regional Airport",OH,14852,72525,41.25444,-80.67389,355.62
KZZV,"Zanesville, Zanesville Municipal Airport",OH,93824,,39.94444,-81.89222,268.56
KAXV,Neil Armstrong Airport,OH,,,40.49356,-84.29808,277.98
KMWO,Hook Field Municipal Airport,OH,63887,,39.531,-84.3953,0.0
K4I3,Knox County Airfield,OH,00139,,40.3289,-82.5261,363.02
KI68,Warren County Airport,OH,,,39.46217,-84.25184,273.71
KPOV,Portage County Airport,OH,00380,,41.21,-81.252,365.15
KDLZ,Delaware Municipal Airport,OH,00315,,40.2797,-83.1148,288.04
KEDJ,Bellefontaine Regional Airport,OH,00324,,40.3723,-83.8192,342.29
KMRT,Marysville Union County Airport,OH,00232,,40.2247,-83.3516,311.2
KVES,Versailles Darke County Airport,OH,00251,,40.2044,-84.5319,307.24
KPCW,Port Clinton Carl R Keller Field Airport,OH,00468,,41.5163,-82.8687,179.83
KI69,Batavia Clermont County Airport,OH,00458,,39.0784,-84.2102,256.95
KUSE,Wauseon Fulton County Airport,OH,,,41.6101,-84.1272,237.44
KRZT,Chillicothe Ross County Airport,OH,,,39.4404,-83.0231,220.98
KI67,Cincinnati W Airport,OH,43801,,39.2589,-84.7743,178.03
KUYF,London Madison County Airport,OH,,,39.9327,-83.462,329.49
KI19,Lewis A. Jackson Regional Airport,OH,,,39.69352,-83.98958,289.26
KOWX,Ottawa Putnam County Airport,OH,,,41.0356,-83.982,232.56
KCDI,Cambridge Municipal Airport,OH,,,39.975,-81.5776,243.54
KI23,Fayette County Airport,OH,,,39.5704,-83.4205,298.7
KPMH,Greater Portsmouth Regional Airport,OH,,,38.84047,-82.84731,202.08
KOXD,Miami University Airport,OH,,,39.50225,-84.78436,316.99
KI74,Urbana Grimes Field,OH,,,40.1326,-83.7534,325.22
KVNW,Van Wert County Airport,OH,,,40.86383,-84.60636,239.27
KGUY,Guymon / Guymon Municipal Airport,OK,03030,,36.68167,-101.50528,948.72
K1F0,"Ardmore, Ardmore Downtown Executive Airport",OK,53929,,34.14694,-97.1225,257.25
KADH,"Ada, Ada Municipal Airport",OK,53930,,34.80444,-96.67139,309.68
KADM,"Ardmore, Ardmore Municipal Airport",OK,93940,,34.30306,-97.01944,220.98
KAVK,"Alva, Alva Regional Airport",OK,53933,,36.77306,-98.67,449.28
KBVO,"Bartlesville, Bartlesville Municipal Airport",OK,03959,,36.76833,-96.02611,210.41
KCHK,"Chickasha, Chickasha Municipal Airport",OK,53935,,35.09611,-97.96611,350.52
KCQB,"Chandler, Chandler Municipal Airport",OK,53936,,35.72389,-96.82028,299.92
KCSM,"Clinton, Clinton-Sherman Airport",OK,03932,,35.35667,-99.20361,584.68
KDUA,"Durant, Eaker Field Airport",OK,53937,,33.94222,-96.39444,212.75
KDUC,"Duncan, Halliburton Field Airport",OK,53938,,34.47083,-97.96,339.24
KEND,Vance Air Force Base / Enid,OK,13909,,36.33333,-97.91667,0.0
KFDR,"Frederick, Frederick Municipal Airport",OK,03981,,34.34444,-98.98306,378.15
KFSI,Fort Sill,OK,13945,72355,34.6,-98.4,0.0
KGAG,"Gage, Gage Airport",OK,13975,74641,36.29667,-99.76889,665.93
KGCM,"Claremore, Claremore Regional Airport",OK,53940,,36.29444,-95.47972,220.98
KGMJ,"Grove, Grove Municipal Airport",OK,53941,,36.60528,-94.73861,253.9
KGOK,"Guthrie, Guthrie Municipal Airport",OK,53913,,35.85194,-97.4075,324.57
KHBR,"Hobart, Hobart Municipal Airport",OK,93986,,34.98944,-99.0525,473.35
KJSV,"Sallisaw, Sallisaw Municipal Airport",OK,53946,,35.43806,-94.80278,160.93
KJWG,"Watonga, Watonga Airport",OK,53947,,35.86472,-98.42083,471.83
KLAW,"Lawton, Lawton Municipal Airport",OK,03950,,34.5575,-98.41667,326.03
KLTS,Altus Air Force Base,OK,13902,72352,34.65,-99.26667,0.0
KMKO,Muskogee-Davis Regional Airport,OK,93953,,35.65694,-95.35972,183.39
KMLC,"McAlester, McAlester Regional Airport",OK,93950,,34.88222,-95.78306,229.55
KOKC,"Oklahoma City, Will Rogers World Airport",OK,13967,72353,35.38861,-97.60028,389.94
KOKM,"Okmulgee, Okmulgee Municipal Airport",OK,53949,,35.66806,-95.94861,219.46
KOUN,Norman / Max Westheimer,OK,03948,72357,35.2435,-97.4708,344.91
KPNC,"Ponca City, Ponca City Municipal Airport",OK,13969,72453,36.73056,-97.09972,304.33
